feedback_id,guest_id,hotel_type,package_name,stay_date,nps_score,checkin_satisfaction,room_satisfaction,food_satisfaction,value_for_money,would_return,booking_channel
FB0002675,G001071,City Hotel,Standard,2016-03-19,8,1,2,2,5,Maybe,TA/TO
FB0002676,G003658,City Hotel,Full Board,2015-10-15,8,3,1,5,3,Maybe,Direct
FB0002677,G002614,City Hotel,Full Board,2015-10-29,7,5,1,2,1,Y,TA/TO
FB0002678,G000755,Resort Hotel,Breakfast Included,2017-04-07,9,2,1,5,1,Maybe,GDS
FB0002679,G001280,Resort Hotel,Standard,2017-03-18,4,1,5,3,2,N,TA/TO
FB0002680,G003888,City Hotel,Premium All-Inclusive,2015-07-13,10,5,1,4,3,N,Direct
FB0002681,G001545,City Hotel,Full Board,2015-10-14,7,3,5,3,3,N,Direct
FB0002682,G002053,Resort Hotel,Breakfast Included,2016-04-21,9,3,2,4,1,N,GDS
FB0002683,G004150,City Hotel,Full Board,2017-08-09,6,1,5,5,3,Maybe,Direct
FB0002684,G003689,Resort Hotel,Standard,2016-01-03,8,5,4,2,2,Maybe,Direct
FB0002685,G002320,Resort Hotel,Breakfast Included,2016-11-04,4,3,3,4,1,Maybe,GDS
FB0002686,G001150,Resort Hotel,Breakfast Included,2016-04-30,5,4,4,4,4,Maybe,GDS
FB0002687,G000106,City Hotel,Standard,2017-04-10,7,3,4,4,4,Maybe,TA/TO
FB0002688,G001566,Resort Hotel,Half Board,2017-02-05,6,4,1,2,3,Y,TA/TO
FB0002689,G003889,Resort Hotel,Half Board,2016-07-02,8,1,3,4,2,Y,TA/TO
FB0002690,G003720,City Hotel,Half Board,2016-12-27,2,5,5,1,3,Maybe,Direct
FB0002691,G000846,City Hotel,Full Board,2016-04-19,8,3,5,2,4,Y,TA/TO
FB0002692,G000294,City Hotel,Full Board,2017-07-15,7,1,4,5,4,N,Direct
FB0002693,G000607,Resort Hotel,Breakfast Included,2016-11-30,0,4,4,4,3,Maybe,Direct
FB0002694,G004737,City Hotel,Premium All-Inclusive,2015-07-12,9,1,4,2,4,Maybe,GDS
FB0002695,G003477,City Hotel,Breakfast Included,2016-02-02,7,5,5,1,2,N,GDS
FB0002696,G003568,Resort Hotel,Premium All-Inclusive,2016-10-11,6,2,5,4,5,Y,TA/TO
FB0002697,G002095,City Hotel,Premium All-Inclusive,2017-07-11,7,4,4,2,2,Maybe,Direct
FB0002698,G003220,Resort Hotel,Breakfast Included,2015-08-29,9,5,3,4,1,Maybe,GDS
FB0002699,G003964,City Hotel,Full Board,2017-07-30,7,3,1,5,1,N,GDS
FB0002700,G002094,City Hotel,Standard,2015-12-02,8,2,4,2,2,Y,TA/TO
FB0002701,G001371,Resort Hotel,Standard,2017-03-07,9,1,1,2,3,N,Direct
FB0002702,G004627,Resort Hotel,Standard,2016-11-13,10,5,4,4,4,N,Direct
FB0002703,G003532,Resort Hotel,Premium All-Inclusive,2016-01-31,8,4,4,1,2,Maybe,TA/TO
FB0002704,G003941,Resort Hotel,Breakfast Included,2017-03-27,10,1,3,2,5,Y,TA/TO
FB0002705,G002616,City Hotel,Full Board,2016-06-16,9,1,5,2,2,N,Direct
FB0002706,G002401,Resort Hotel,Standard,2016-11-13,10,3,1,1,5,Maybe,TA/TO
FB0002707,G004559,City Hotel,Premium All-Inclusive,2016-11-11,3,2,2,3,5,Maybe,Direct
FB0002708,G003086,City Hotel,Breakfast Included,2016-05-09,9,4,3,3,3,N,TA/TO
FB0002709,G003575,City Hotel,Full Board,2017-02-03,9,1,5,1,5,Y,GDS
FB0002710,G004153,Resort Hotel,Half Board,2017-06-25,7,2,4,4,3,Maybe,GDS
FB0002711,G004945,City Hotel,Full Board,2015-12-22,7,1,1,5,2,N,TA/TO
FB0002712,G003796,Resort Hotel,Full Board,2017-03-18,6,5,4,2,2,N,Direct
FB0002713,G004921,City Hotel,Standard,2016-05-22,4,4,1,5,4,Y,GDS
FB0002714,G000434,City Hotel,Half Board,2016-10-21,2,4,4,1,2,N,Direct
FB0002715,G001251,City Hotel,Half Board,2016-09-11,8,3,3,2,5,N,GDS
FB0002716,G002437,City Hotel,Half Board,2017-04-11,8,4,2,3,3,Maybe,GDS
FB0002717,G001662,Resort Hotel,Half Board,2017-04-06,8,2,1,1,3,Maybe,Direct
FB0002718,G001376,City Hotel,Premium All-Inclusive,2016-11-06,9,2,3,5,5,N,TA/TO
FB0002719,G002636,City Hotel,Full Board,2016-07-23,7,1,1,4,3,N,TA/TO
FB0002720,G002899,City Hotel,Full Board,2015-09-22,6,1,2,3,3,N,TA/TO
FB0002721,G004456,City Hotel,Standard,2017-05-20,10,1,4,4,1,N,GDS
FB0002722,G003933,City Hotel,Full Board,2017-04-15,3,4,1,1,5,N,TA/TO
FB0002723,G004424,City Hotel,Breakfast Included,2015-07-25,10,4,2,5,5,Y,GDS
FB0002724,G001131,City Hotel,Premium All-Inclusive,2016-09-05,9,1,1,5,5,Maybe,GDS
FB0002725,G003711,City Hotel,Premium All-Inclusive,2015-09-05,9,4,2,1,5,Y,GDS
FB0002726,G000749,Resort Hotel,Half Board,2017-01-07,2,3,4,2,1,N,Direct
FB0002727,G003865,City Hotel,Half Board,2015-07-21,8,3,5,4,1,N,Direct
FB0002728,G000082,City Hotel,Breakfast Included,2017-05-07,8,3,3,1,1,Maybe,TA/TO
FB0002729,G004334,City Hotel,Full Board,2015-08-28,8,2,5,5,3,Y,Direct
FB0002730,G002911,Resort Hotel,Breakfast Included,2017-05-10,6,2,2,3,5,Y,TA/TO
FB0002731,G001427,City Hotel,Breakfast Included,2015-12-25,8,2,1,2,3,Maybe,TA/TO
FB0002732,G002017,City Hotel,Breakfast Included,2016-02-09,7,1,2,2,2,N,GDS
FB0002733,G000121,Resort Hotel,Premium All-Inclusive,2017-04-25,9,4,3,3,4,Maybe,Direct
FB0002734,G004957,City Hotel,Standard,2015-11-01,9,4,5,1,5,N,GDS
FB0002735,G003937,Resort Hotel,Full Board,2016-06-12,5,2,3,2,2,N,TA/TO
FB0002736,G004198,Resort Hotel,Full Board,2016-02-10,7,1,1,5,1,Y,Direct
FB0002737,G000685,City Hotel,Full Board,2016-08-05,5,3,1,4,1,N,Direct
FB0002738,G001994,Resort Hotel,Breakfast Included,2015-10-08,10,1,4,2,4,Maybe,GDS
FB0002739,G003695,City Hotel,Half Board,2016-08-26,9,2,3,2,1,Y,GDS
FB0002740,G003547,City Hotel,Breakfast Included,2015-12-20,7,2,2,2,4,Maybe,TA/TO
FB0002741,G003689,City Hotel,Breakfast Included,2017-04-12,7,1,2,2,5,N,TA/TO
FB0002742,G000134,Resort Hotel,Standard,2016-06-03,3,1,1,2,5,Y,TA/TO
FB0002743,G000093,Resort Hotel,Half Board,2016-06-25,7,5,5,3,4,N,TA/TO
FB0002744,G004968,City Hotel,Half Board,2017-08-15,9,1,2,1,2,Y,TA/TO
FB0002745,G004595,Resort Hotel,Breakfast Included,2016-05-01,5,2,1,2,5,N,TA/TO
FB0002746,G001783,City Hotel,Breakfast Included,2015-10-04,9,2,1,1,1,N,TA/TO
FB0002747,G002711,Resort Hotel,Breakfast Included,2015-07-02,5,2,5,2,1,Maybe,GDS
FB0002748,G004018,City Hotel,Premium All-Inclusive,2015-07-28,6,4,3,2,1,Y,TA/TO
FB0002749,G002668,Resort Hotel,Breakfast Included,2016-08-06,8,1,5,4,1,N,TA/TO
FB0002750,G001826,City Hotel,Breakfast Included,2016-03-29,5,4,3,3,2,N,Direct
FB0002751,G002872,City Hotel,Standard,2016-06-25,8,2,4,4,2,Y,Direct
FB0002752,G004016,Resort Hotel,Premium All-Inclusive,2017-08-21,7,2,3,2,4,Maybe,Direct
FB0002753,G003604,Resort Hotel,Premium All-Inclusive,2016-11-09,10,3,5,5,1,Y,TA/TO
FB0002754,G002247,City Hotel,Standard,2015-07-09,5,4,3,4,5,N,Direct
FB0002755,G002034,City Hotel,Half Board,2016-04-30,1,2,5,5,5,N,TA/TO
FB0002756,G002529,City Hotel,Premium All-Inclusive,2017-03-18,8,2,4,1,5,Maybe,GDS
FB0002757,G004389,Resort Hotel,Breakfast Included,2015-07-13,9,5,5,3,4,Maybe,Direct
FB0002758,G000067,City Hotel,Premium All-Inclusive,2017-05-05,9,3,2,1,2,Y,Direct
FB0002759,G000743,Resort Hotel,Half Board,2016-03-30,10,3,1,3,3,Maybe,GDS
FB0002760,G004427,Resort Hotel,Half Board,2015-08-02,5,2,1,5,4,Y,Direct
FB0002761,G003008,City Hotel,Premium All-Inclusive,2017-07-13,9,5,5,5,3,Y,Direct
FB0002762,G002172,City Hotel,Half Board,2015-11-16,8,1,4,5,5,Maybe,Direct
FB0002763,G004521,City Hotel,Full Board,2016-02-18,6,4,2,4,2,Y,GDS
FB0002764,G003545,City Hotel,Half Board,2016-09-12,6,4,1,3,4,Maybe,GDS
FB0002765,G001877,Resort Hotel,Breakfast Included,2017-05-06,6,1,4,2,4,N,TA/TO
FB0002766,G002430,Resort Hotel,Premium All-Inclusive,2017-03-01,9,4,1,3,5,Maybe,GDS
FB0002767,G003096,City Hotel,Half Board,2016-10-03,5,2,4,1,4,Maybe,TA/TO
FB0002768,G002382,Resort Hotel,Half Board,2017-07-21,8,4,4,3,1,Maybe,TA/TO
FB0002769,G001286,Resort Hotel,Standard,2015-07-31,4,5,4,1,1,Maybe,GDS
FB0002770,G000882,City Hotel,Standard,2016-09-12,10,5,1,2,2,Y,GDS
FB0002771,G003252,City Hotel,Premium All-Inclusive,2015-09-02,10,5,1,3,5,N,TA/TO
FB0002772,G002547,Resort Hotel,Premium All-Inclusive,2017-06-03,10,3,3,1,1,Y,GDS
FB0002773,G001184,Resort Hotel,Breakfast Included,2015-08-30,7,5,1,2,5,Y,TA/TO
FB0002774,G003884,City Hotel,Standard,2017-07-29,9,3,2,1,5,N,GDS
FB0002775,G004237,City Hotel,Full Board,2016-02-02,9,5,4,4,3,N,TA/TO
FB0002776,G003375,Resort Hotel,Full Board,2017-02-18,6,5,4,2,4,Maybe,GDS
FB0002777,G002864,Resort Hotel,Premium All-Inclusive,2017-02-23,10,1,1,5,5,N,TA/TO
FB0002778,G002313,City Hotel,Breakfast Included,2016-12-24,8,1,4,2,2,N,TA/TO
FB0002779,G003734,Resort Hotel,Premium All-Inclusive,2016-09-28,6,4,4,2,2,N,TA/TO
FB0002780,G000897,City Hotel,Premium All-Inclusive,2016-08-30,4,5,2,4,3,Y,GDS
FB0002781,G001093,City Hotel,Full Board,2017-06-15,10,2,5,2,1,N,GDS
FB0002782,G002638,Resort Hotel,Premium All-Inclusive,2016-01-02,10,3,1,2,2,N,GDS
FB0002783,G000890,City Hotel,Premium All-Inclusive,2016-03-02,9,1,3,1,3,Y,Direct
FB0002784,G004265,City Hotel,Half Board,2016-06-15,9,3,3,1,3,Y,GDS
FB0002785,G004439,City Hotel,Breakfast Included,2016-06-18,2,5,4,5,5,Y,Direct
FB0002786,G000567,City Hotel,Half Board,2016-01-14,5,1,3,5,3,Maybe,TA/TO
FB0002787,G004452,City Hotel,Breakfast Included,2016-04-15,8,2,5,2,3,Y,GDS
FB0002788,G003435,City Hotel,Standard,2016-09-29,7,1,3,5,4,N,GDS
FB0002789,G001898,Resort Hotel,Breakfast Included,2017-03-19,4,1,2,2,3,Y,Direct
FB0002790,G002315,City Hotel,Breakfast Included,2016-10-13,10,4,5,2,1,Maybe,Direct
FB0002791,G000487,City Hotel,Full Board,2016-07-08,4,3,5,4,1,Maybe,Direct
FB0002792,G001305,Resort Hotel,Standard,2015-11-01,7,1,5,5,3,Y,Direct
FB0002793,G000284,Resort Hotel,Full Board,2016-01-18,10,3,2,1,1,Maybe,TA/TO
FB0002794,G001006,Resort Hotel,Full Board,2016-12-17,9,2,3,4,1,N,GDS
FB0002795,G003464,Resort Hotel,Breakfast Included,2016-04-05,10,4,3,1,3,N,GDS
FB0002796,G003172,City Hotel,Premium All-Inclusive,2017-08-23,10,2,5,3,2,N,TA/TO
FB0002797,G002535,City Hotel,Full Board,2017-01-23,8,1,5,4,1,Y,TA/TO
FB0002798,G003366,City Hotel,Breakfast Included,2016-06-24,9,2,1,2,2,Y,Direct
FB0002799,G004007,City Hotel,Breakfast Included,2016-09-20,8,3,3,3,4,Maybe,Direct
FB0002800,G004643,City Hotel,Premium All-Inclusive,2016-04-11,10,4,5,1,1,Y,Direct
FB0002801,G001849,Resort Hotel,Breakfast Included,2017-02-21,8,4,1,5,3,Maybe,Direct
FB0002802,G003792,Resort Hotel,Breakfast Included,2016-09-22,2,4,3,3,1,Maybe,Direct
FB0002803,G002624,Resort Hotel,Standard,2016-09-23,7,1,3,1,4,Maybe,TA/TO
FB0002804,G003210,City Hotel,Breakfast Included,2015-08-14,6,2,5,4,2,N,GDS
FB0002805,G000314,Resort Hotel,Half Board,2015-10-18,7,3,3,3,1,Y,TA/TO
FB0002806,G001064,Resort Hotel,Premium All-Inclusive,2017-01-04,9,2,3,3,2,N,Direct
FB0002807,G001685,City Hotel,Full Board,2016-12-30,9,4,1,4,4,Maybe,TA/TO
FB0002808,G004620,City Hotel,Premium All-Inclusive,2016-04-15,10,2,5,1,1,Y,GDS
FB0002809,G000882,City Hotel,Breakfast Included,2016-05-18,10,3,1,4,4,Y,GDS
FB0002810,G002154,Resort Hotel,Standard,2016-11-30,7,4,5,1,4,Y,Direct
FB0002811,G001198,City Hotel,Premium All-Inclusive,2015-08-28,9,1,1,5,1,Y,GDS
FB0002812,G004306,City Hotel,Premium All-Inclusive,2015-10-28,9,5,3,1,5,Maybe,TA/TO
FB0002813,G003792,City Hotel,Half Board,2017-03-20,7,2,4,3,4,Maybe,Direct
FB0002814,G000926,City Hotel,Full Board,2017-03-19,7,2,2,5,2,Y,TA/TO
FB0002815,G004528,City Hotel,Breakfast Included,2016-01-04,5,2,4,3,3,Maybe,GDS
FB0002816,G003810,City Hotel,Breakfast Included,2016-06-06,8,3,1,1,5,Maybe,TA/TO
FB0002817,G001243,City Hotel,Full Board,2016-08-23,8,3,4,4,4,N,TA/TO
FB0002818,G004480,Resort Hotel,Full Board,2015-11-03,5,1,5,3,5,Y,TA/TO
FB0002819,G001074,City Hotel,Full Board,2015-08-10,7,4,2,2,5,N,GDS
FB0002820,G004616,Resort Hotel,Premium All-Inclusive,2016-06-27,8,5,5,2,4,N,TA/TO
FB0002821,G003536,City Hotel,Standard,2017-01-31,8,4,3,1,1,Y,TA/TO
FB0002822,G002448,City Hotel,Standard,2016-03-20,5,5,5,1,1,N,Direct
FB0002823,G002894,City Hotel,Standard,2015-07-11,9,5,2,3,2,N,TA/TO
FB0002824,G002629,Resort Hotel,Premium All-Inclusive,2016-01-05,8,4,1,3,1,Maybe,GDS
FB0002825,G002471,City Hotel,Premium All-Inclusive,2016-10-05,8,1,5,2,2,N,GDS
FB0002826,G004191,City Hotel,Premium All-Inclusive,2017-06-17,8,3,2,3,2,N,TA/TO
FB0002827,G004860,City Hotel,Full Board,2017-08-13,8,1,3,2,3,Maybe,TA/TO
FB0002828,G002115,City Hotel,Standard,2015-09-09,8,2,5,3,5,Maybe,TA/TO
FB0002829,G004170,Resort Hotel,Standard,2016-02-27,8,3,3,3,4,Maybe,GDS
FB0002830,G002556,City Hotel,Breakfast Included,2016-05-18,8,1,2,2,5,N,TA/TO
FB0002831,G001167,City Hotel,Half Board,2017-07-25,8,5,2,1,1,N,Direct
FB0002832,G003128,Resort Hotel,Premium All-Inclusive,2015-11-16,5,1,1,4,2,N,TA/TO
FB0002833,G000626,City Hotel,Standard,2016-01-04,8,3,4,1,3,N,Direct
FB0002834,G004176,City Hotel,Half Board,2015-11-30,6,2,1,2,3,Maybe,GDS
FB0002835,G004278,Resort Hotel,Premium All-Inclusive,2016-05-29,10,2,5,2,5,N,GDS
FB0002836,G003266,City Hotel,Breakfast Included,2017-01-07,6,1,2,4,2,N,TA/TO
FB0002837,G000897,Resort Hotel,Premium All-Inclusive,2017-08-16,9,2,3,2,5,N,TA/TO
FB0002838,G003337,City Hotel,Half Board,2016-10-19,10,1,4,1,2,N,TA/TO
FB0002839,G004565,City Hotel,Full Board,2016-10-28,5,2,1,1,3,Maybe,Direct
FB0002840,G003960,City Hotel,Full Board,2016-10-22,6,5,1,1,5,N,GDS
FB0002841,G004051,City Hotel,Premium All-Inclusive,2016-06-30,6,1,5,3,3,Y,TA/TO
FB0002842,G000501,City Hotel,Standard,2016-06-15,9,5,4,5,2,N,GDS
FB0002843,G000897,City Hotel,Breakfast Included,2015-07-23,5,1,2,4,2,Maybe,GDS
FB0002844,G000346,Resort Hotel,Half Board,2017-04-16,5,3,1,1,4,N,TA/TO
FB0002845,G004450,Resort Hotel,Full Board,2017-05-11,2,4,1,5,2,Y,GDS
FB0002846,G004393,Resort Hotel,Standard,2016-06-26,7,3,1,1,2,Maybe,TA/TO
FB0002847,G002367,Resort Hotel,Standard,2016-05-26,6,1,5,2,2,Y,Direct
FB0002848,G000550,Resort Hotel,Full Board,2015-12-22,8,1,1,5,1,N,GDS
FB0002849,G004180,Resort Hotel,Premium All-Inclusive,2017-01-28,8,3,4,1,1,N,Direct
FB0002850,G002642,City Hotel,Breakfast Included,2015-09-16,10,4,3,5,1,N,TA/TO
FB0002851,G004477,City Hotel,Half Board,2017-03-06,10,2,5,2,4,Y,TA/TO
FB0002852,G002299,Resort Hotel,Half Board,2015-07-19,7,1,4,4,1,Maybe,GDS
FB0002853,G003115,Resort Hotel,Full Board,2015-11-09,7,5,5,2,1,Maybe,Direct
FB0002854,G002665,City Hotel,Breakfast Included,2015-11-20,10,1,5,5,5,N,Direct
FB0002855,G003538,City Hotel,Standard,2017-05-30,6,3,3,3,1,N,TA/TO
FB0002856,G000675,City Hotel,Full Board,2016-11-12,1,3,1,5,3,Maybe,GDS
FB0002857,G002648,City Hotel,Premium All-Inclusive,2015-11-02,8,1,2,4,3,Y,TA/TO
FB0002858,G004962,City Hotel,Breakfast Included,2017-01-27,3,4,3,3,3,Maybe,GDS
FB0002859,G000195,Resort Hotel,Premium All-Inclusive,2015-11-15,3,3,2,4,5,N,TA/TO
FB0002860,G000488,Resort Hotel,Full Board,2015-12-08,6,5,2,2,2,Y,Direct
FB0002861,G003421,City Hotel,Standard,2015-11-23,1,2,5,3,3,Y,TA/TO
FB0002862,G001693,Resort Hotel,Standard,2017-02-06,7,3,4,3,2,Y,Direct
FB0002863,G003085,City Hotel,Full Board,2015-08-03,5,2,1,1,5,N,Direct
FB0002864,G002618,City Hotel,Standard,2017-05-19,4,3,1,2,1,Maybe,TA/TO
FB0002865,G003213,City Hotel,Premium All-Inclusive,2017-03-15,7,4,3,5,4,N,Direct
FB0002866,G000168,City Hotel,Full Board,2016-04-24,6,2,1,3,3,N,Direct
FB0002867,G002098,City Hotel,Full Board,2015-10-21,7,1,5,3,4,N,TA/TO
FB0002868,G000940,City Hotel,Half Board,2016-03-13,6,5,1,4,3,N,TA/TO
FB0002869,G004310,City Hotel,Full Board,2017-03-15,4,1,5,5,5,N,GDS
FB0002870,G000605,City Hotel,Full Board,2016-12-22,9,4,1,1,4,N,TA/TO
FB0002871,G004975,City Hotel,Premium All-Inclusive,2015-07-14,8,5,1,2,1,Y,Direct
FB0002872,G003029,Resort Hotel,Half Board,2016-10-18,7,3,2,1,4,Y,GDS
FB0002873,G001289,Resort Hotel,Premium All-Inclusive,2017-07-21,7,3,1,4,4,N,GDS
FB0002874,G004325,City Hotel,Full Board,2016-05-20,9,5,2,5,5,Maybe,GDS
FB0002875,G002971,City Hotel,Full Board,2016-05-10,4,5,1,4,3,Y,Direct
FB0002876,G001323,City Hotel,Standard,2016-01-13,10,4,2,4,1,Y,Direct
FB0002877,G002639,City Hotel,Half Board,2016-03-04,5,2,5,1,3,Y,TA/TO
FB0002878,G002164,City Hotel,Standard,2016-11-11,8,5,3,2,5,N,Direct
FB0002879,G003961,City Hotel,Standard,2017-06-06,7,4,4,1,5,Y,Direct
FB0002880,G000902,Resort Hotel,Half Board,2017-03-03,2,2,2,2,1,Y,TA/TO
FB0002881,G003124,City Hotel,Breakfast Included,2016-06-29,8,2,1,4,2,Y,Direct
FB0002882,G003382,Resort Hotel,Half Board,2016-08-26,8,2,5,4,3,Maybe,Direct
FB0002883,G001920,City Hotel,Full Board,2015-10-07,8,1,5,1,2,Y,TA/TO
FB0002884,G004291,Resort Hotel,Breakfast Included,2017-02-14,9,3,2,4,2,Maybe,GDS
FB0002885,G002903,Resort Hotel,Standard,2017-08-13,7,3,1,3,4,Maybe,TA/TO
FB0002886,G001283,City Hotel,Breakfast Included,2017-03-15,9,1,5,1,2,Maybe,TA/TO
FB0002887,G004986,City Hotel,Standard,2017-01-28,10,4,4,1,1,Maybe,TA/TO
FB0002888,G001532,Resort Hotel,Premium All-Inclusive,2016-10-17,9,1,4,5,3,N,GDS
FB0002889,G002700,Resort Hotel,Premium All-Inclusive,2016-08-10,8,2,1,4,4,Maybe,TA/TO
FB0002890,G002116,Resort Hotel,Half Board,2015-10-19,6,4,3,4,3,Y,GDS
FB0002891,G004916,City Hotel,Half Board,2016-04-26,10,1,2,2,5,Y,TA/TO
FB0002892,G000777,City Hotel,Standard,2017-03-22,8,3,5,3,3,N,GDS
FB0002893,G002661,City Hotel,Breakfast Included,2016-08-03,6,4,1,3,5,Y,Direct
FB0002894,G000341,Resort Hotel,Standard,2016-09-14,10,3,2,4,3,Y,TA/TO
FB0002895,G002915,Resort Hotel,Half Board,2016-03-14,6,2,1,2,5,Y,Direct
FB0002896,G001446,Resort Hotel,Premium All-Inclusive,2016-05-22,5,5,3,4,2,Maybe,TA/TO
FB0002897,G003321,City Hotel,Breakfast Included,2016-01-16,7,1,5,3,1,Y,Direct
FB0002898,G000681,City Hotel,Premium All-Inclusive,2015-11-27,6,4,1,3,5,N,Direct
FB0002899,G000692,City Hotel,Half Board,2017-01-05,9,4,3,2,2,Y,Direct
FB0002900,G002690,City Hotel,Premium All-Inclusive,2015-09-28,10,2,2,5,4,N,GDS
FB0002901,G001637,Resort Hotel,Standard,2015-07-30,8,1,5,1,3,Maybe,GDS
FB0002902,G001875,Resort Hotel,Half Board,2015-11-26,8,4,3,5,1,Maybe,GDS
FB0002903,G000951,Resort Hotel,Breakfast Included,2017-07-12,8,3,2,5,4,N,GDS
FB0002904,G004165,Resort Hotel,Breakfast Included,2017-05-01,9,4,5,3,1,Maybe,Direct
FB0002905,G000539,Resort Hotel,Full Board,2017-06-06,10,3,5,4,5,Y,GDS
FB0002906,G001317,City Hotel,Half Board,2017-04-20,2,5,1,4,1,Y,Direct
FB0002907,G000672,City Hotel,Premium All-Inclusive,2015-10-17,10,4,1,3,1,N,TA/TO
FB0002908,G004458,Resort Hotel,Full Board,2016-02-21,7,5,1,3,2,Y,TA/TO
FB0002909,G000031,City Hotel,Full Board,2015-08-17,7,2,5,4,1,Maybe,Direct
FB0002910,G001864,City Hotel,Full Board,2016-09-06,4,3,5,1,1,N,GDS
FB0002911,G004767,Resort Hotel,Standard,2017-05-03,10,4,4,3,1,Maybe,GDS
FB0002912,G000417,Resort Hotel,Full Board,2016-03-29,8,5,5,5,3,Maybe,GDS
FB0002913,G001116,Resort Hotel,Half Board,2016-06-14,2,3,5,5,5,N,GDS
FB0002914,G001820,Resort Hotel,Half Board,2017-01-23,10,3,3,1,2,N,GDS
FB0002915,G004043,Resort Hotel,Breakfast Included,2016-09-04,10,4,2,1,3,N,Direct
FB0002916,G002211,City Hotel,Half Board,2017-06-11,7,5,2,2,1,Y,Direct
FB0002917,G004415,City Hotel,Full Board,2017-01-17,7,3,1,4,2,N,GDS
FB0002918,G002793,Resort Hotel,Premium All-Inclusive,2017-08-03,9,4,4,1,1,N,GDS
FB0002919,G004136,City Hotel,Full Board,2016-09-17,10,2,3,2,3,Y,Direct
FB0002920,G001514,Resort Hotel,Half Board,2015-07-12,10,3,2,3,1,Y,GDS
FB0002921,G003901,City Hotel,Breakfast Included,2016-05-31,7,4,1,5,2,Y,Direct
FB0002922,G000086,Resort Hotel,Half Board,2017-07-14,7,3,2,4,1,N,TA/TO
FB0002923,G003832,City Hotel,Half Board,2015-12-22,3,4,2,4,3,N,TA/TO
FB0002924,G001976,City Hotel,Breakfast Included,2015-08-03,1,1,1,5,2,N,TA/TO
FB0002925,G002830,City Hotel,Premium All-Inclusive,2017-03-20,9,4,3,5,1,Y,TA/TO
FB0002926,G001893,Resort Hotel,Breakfast Included,2015-12-11,5,5,3,3,5,N,Direct
FB0002927,G001758,Resort Hotel,Premium All-Inclusive,2016-08-04,4,3,5,1,4,Maybe,TA/TO
FB0002928,G001015,Resort Hotel,Premium All-Inclusive,2016-05-30,8,1,2,5,4,Maybe,Direct
FB0002929,G003871,Resort Hotel,Half Board,2017-08-22,4,1,3,2,3,Y,GDS
FB0002930,G002129,Resort Hotel,Premium All-Inclusive,2016-07-18,9,5,5,2,2,Y,GDS
FB0002931,G000758,Resort Hotel,Full Board,2016-09-16,8,3,2,5,3,Maybe,TA/TO
FB0002932,G000181,Resort Hotel,Half Board,2017-07-28,7,2,4,5,4,Y,TA/TO
FB0002933,G001138,Resort Hotel,Standard,2016-10-11,9,1,3,1,1,Maybe,GDS
FB0002934,G002102,City Hotel,Full Board,2016-12-22,7,5,1,4,2,N,Direct
FB0002935,G004301,Resort Hotel,Premium All-Inclusive,2016-10-03,10,2,3,3,2,Y,GDS
FB0002936,G001351,City Hotel,Half Board,2017-06-09,10,1,1,5,1,Maybe,Direct
FB0002937,G002671,Resort Hotel,Premium All-Inclusive,2017-04-06,9,3,2,1,1,Maybe,Direct
FB0002938,G002988,Resort Hotel,Standard,2016-09-05,5,2,5,1,4,Maybe,TA/TO
FB0002939,G002068,City Hotel,Premium All-Inclusive,2016-09-21,10,5,1,1,4,N,Direct
FB0002940,G000425,Resort Hotel,Full Board,2016-02-20,10,4,1,1,5,Maybe,Direct
FB0002941,G001863,Resort Hotel,Full Board,2017-07-22,6,1,3,2,4,N,GDS
FB0002942,G004657,Resort Hotel,Breakfast Included,2017-06-30,8,1,3,3,3,Y,Direct
FB0002943,G000330,City Hotel,Premium All-Inclusive,2016-08-09,9,2,3,5,3,Y,GDS
FB0002944,G003398,City Hotel,Full Board,2016-12-01,10,2,1,4,2,N,GDS
FB0002945,G000393,City Hotel,Full Board,2017-07-31,7,4,3,1,4,N,TA/TO
FB0002946,G003130,Resort Hotel,Half Board,2016-03-21,9,5,2,3,3,Maybe,Direct
FB0002947,G002076,Resort Hotel,Breakfast Included,2017-02-01,6,4,5,1,1,Y,Direct
FB0002948,G003632,Resort Hotel,Standard,2016-04-07,7,2,1,4,3,Maybe,TA/TO
FB0002949,G004633,Resort Hotel,Half Board,2015-11-14,8,4,3,2,2,Y,GDS
FB0002950,G001253,City Hotel,Standard,2016-04-20,9,2,4,1,2,N,GDS
FB0002951,G003215,Resort Hotel,Breakfast Included,2016-12-06,6,3,2,5,1,N,TA/TO
FB0002952,G000850,City Hotel,Premium All-Inclusive,2017-03-28,7,5,5,2,2,Y,GDS
FB0002953,G003251,City Hotel,Full Board,2016-07-20,10,5,5,3,5,Y,Direct
FB0002954,G001243,City Hotel,Full Board,2016-06-11,4,3,4,3,5,Y,GDS
FB0002955,G001472,Resort Hotel,Breakfast Included,2016-09-16,8,4,2,5,5,Y,TA/TO
FB0002956,G000047,Resort Hotel,Premium All-Inclusive,2016-06-24,7,1,4,1,5,Maybe,TA/TO
FB0002957,G005000,Resort Hotel,Breakfast Included,2015-08-24,2,4,5,5,3,Maybe,Direct
FB0002958,G000054,Resort Hotel,Half Board,2015-10-09,9,4,2,2,5,Y,Direct
FB0002959,G002879,City Hotel,Full Board,2015-10-24,5,5,4,3,4,Maybe,GDS
FB0002960,G000922,City Hotel,Premium All-Inclusive,2016-03-06,6,2,2,3,1,Y,GDS
